,CD_UNIDADE,DESC_UNIDADE,CD_EQUIPAMENTO,CD_OPERADOR,DT_HORA_INI,DT_HORA_FIM,CD_OPERACAO,DESC_OPERACAO,CD_GRP_OPERACAO,DESC_GRP_OPERACAO,VL_HR_OPERACIONAL,CD_FAZENDA,CD_GRP_EQUIPAMENTO,DESC_GRP_EQUIPAMENTO,VL_VELOCIDADE_MEDIA,CD_TP_EQUIPAMENTO,INFA_EXT_DT,VL_ESPACAMENTO_IMPLEMENTO,DESC_APLICACAO,HORA_INI,HORA_FIM,Personalizar
282,4,ITUMBIARA,46443,18496,2021-10-29T09:32:22.0000000,2021-10-29T09:33:54.0000000,1055,MANOBRA,53,PRODUTIVA,0.0256,4277,21,401 - FRT COLHEITA MECANIZADA ITB,4.39,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
283,6,TROPICAL,6930,32170,2021-10-29T09:33:43.0000000,2021-10-29T09:33:44.0000000,803,CHUVA/VENTO/UMIDADE/TEMPERATURA,50,INAPTIDAO,0.0003,4201,606,606 - FRT COLHEITA  MECANIZADA TRP,0.01,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
284,6,TROPICAL,63899,99999,2021-10-29T09:03:42.0000000,2021-10-29T09:33:43.0000000,803,CHUVA/VENTO/UMIDADE/TEMPERATURA,50,INAPTIDAO,0.5003,4178,601,601 - FRT COLHEITA MECANIZADA TRP,0.0,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
285,6,TROPICAL,6930,32170,2021-10-29T09:33:17.0000000,2021-10-29T09:33:43.0000000,803,CHUVA/VENTO/UMIDADE/TEMPERATURA,50,INAPTIDAO,0.0072,4201,606,606 - FRT COLHEITA  MECANIZADA TRP,0.03,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
286,4,ITUMBIARA,46155,99999,2021-10-29T09:32:36.0000000,2021-10-29T09:33:37.0000000,632,DESLOC CARREG TRANSB CARREADOR,53,PRODUTIVA,0.0169,4277,21,401 - FRT COLHEITA MECANIZADA ITB,6.78,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
287,6,TROPICAL,63499,99999,2021-10-29T09:32:49.0000000,2021-10-29T09:33:34.0000000,803,CHUVA/VENTO/UMIDADE/TEMPERATURA,50,INAPTIDAO,0.0125,4019,605,605 - FRT COLHEITA MECANIZADA TRP,0.0,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
288,6,TROPICAL,63896,26254,2021-10-29T09:25:26.0000000,2021-10-29T09:33:31.0000000,632,DESLOC CARREG TRANSB CARREADOR,53,PRODUTIVA,0.1347,4019,605,605 - FRT COLHEITA MECANIZADA TRP,10.36,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
289,3,ITUIUTABA,36317,550985,2021-10-29T09:31:53.0000000,2021-10-29T09:33:31.0000000,630,CARREG CANA COLHIDA  NO TRANSBORDO,53,PRODUTIVA,0.0272,4051,2,302 - FRT COLHEITA MECANIZADA ITT,7.52,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
290,4,ITUMBIARA,46153,35261,2021-10-29T09:33:27.0000000,2021-10-29T09:33:29.0000000,803,CHUVA/VENTO/UMIDADE/TEMPERATURA,50,INAPTIDAO,0.0006,4107,22,402 - FRT COLHEITA MECANIZADA ITB,0.0,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
291,4,ITUMBIARA,46153,35261,2021-10-29T09:33:18.0000000,2021-10-29T09:33:27.0000000,803,CHUVA/VENTO/UMIDADE/TEMPERATURA,50,INAPTIDAO,0.0025,4107,22,402 - FRT COLHEITA MECANIZADA ITB,0.0,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
292,3,ITUIUTABA,36327,22389,2021-10-29T09:33:10.0000000,2021-10-29T09:33:22.0000000,729,COLHEITA CANA MECANIZADA,53,PRODUTIVA,0.0033,4231,1,301 - FRT COLHEITA MECANIZADA ITT,,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
293,6,TROPICAL,63895,34252,2021-10-29T09:27:10.0000000,2021-10-29T09:33:22.0000000,633,DESLOC VAZIO TRANSB CARREADOR,53,PRODUTIVA,0.1033,4019,605,605 - FRT COLHEITA MECANIZADA TRP,10.31,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
294,4,ITUMBIARA,46153,35261,2021-10-29T09:33:08.0000000,2021-10-29T09:33:18.0000000,633,DESLOC VAZIO TRANSB CARREADOR,53,PRODUTIVA,0.0028,4107,22,402 - FRT COLHEITA MECANIZADA ITB,2.34,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
295,6,TROPICAL,6930,32170,2021-10-29T09:30:59.0000000,2021-10-29T09:33:17.0000000,729,COLHEITA CANA MECANIZADA,53,PRODUTIVA,0.0383,4201,606,606 - FRT COLHEITA  MECANIZADA TRP,4.84,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
296,3,ITUIUTABA,36270,550855,2021-10-29T09:32:09.0000000,2021-10-29T09:33:12.0000000,632,DESLOC CARREG TRANSB CARREADOR,53,PRODUTIVA,0.0175,4051,2,302 - FRT COLHEITA MECANIZADA ITT,6.88,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
297,3,ITUIUTABA,36327,22389,2021-10-29T09:25:44.0000000,2021-10-29T09:33:10.0000000,729,COLHEITA CANA MECANIZADA,53,PRODUTIVA,0.1239,4231,1,301 - FRT COLHEITA MECANIZADA ITT,6.79,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
298,6,TROPICAL,61438,99999,2021-10-29T09:20:42.0000000,2021-10-29T09:33:09.0000000,823,FILA PARA DESCARREGAMENTO,6051,PERDIDA,0.2075,1059,624,TRANSPORTE DE CANA TRP,0.0,3,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
299,4,ITUMBIARA,46153,35261,2021-10-29T09:29:23.0000000,2021-10-29T09:33:08.0000000,803,CHUVA/VENTO/UMIDADE/TEMPERATURA,50,INAPTIDAO,0.0625,4107,22,402 - FRT COLHEITA MECANIZADA ITB,0.0,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
300,3,ITUIUTABA,36309,550057,2021-10-29T09:32:09.0000000,2021-10-29T09:33:00.0000000,630,CARREG CANA COLHIDA  NO TRANSBORDO,53,PRODUTIVA,0.0142,4051,2,302 - FRT COLHEITA MECANIZADA ITT,8.17,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
301,4,ITUMBIARA,46418,31949,2021-10-29T09:30:00.0000000,2021-10-29T09:32:59.0000000,803,CHUVA/VENTO/UMIDADE/TEMPERATURA,50,INAPTIDAO,0.0497,4116,96,MANUTENCAO INTERNA ITB,0.26,1,20211029,0,GENERICO,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
302,4,ITUMBIARA,46166,33841,2021-10-29T09:31:38.0000000,2021-10-29T09:32:58.0000000,632,DESLOC CARREG TRANSB CARREADOR,53,PRODUTIVA,0.0222,4277,21,401 - FRT COLHEITA MECANIZADA ITB,8.39,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
303,6,TROPICAL,63892,99999,2021-10-29T09:32:54.0000000,2021-10-29T09:32:57.0000000,632,DESLOC CARREG TRANSB CARREADOR,53,PRODUTIVA,0.0008,4019,605,605 - FRT COLHEITA MECANIZADA TRP,7.97,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
304,6,TROPICAL,63892,99999,2021-10-29T09:31:50.0000000,2021-10-29T09:32:54.0000000,632,DESLOC CARREG TRANSB CARREADOR,53,PRODUTIVA,0.0178,4019,605,605 - FRT COLHEITA MECANIZADA TRP,8.7,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
305,6,TROPICAL,63499,99999,2021-10-29T09:26:41.0000000,2021-10-29T09:32:49.0000000,633,DESLOC VAZIO TRANSB CARREADOR,53,PRODUTIVA,0.1022,4019,605,605 - FRT COLHEITA MECANIZADA TRP,10.74,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
306,3,ITUIUTABA,36301,550989,2021-10-29T09:31:59.0000000,2021-10-29T09:32:38.0000000,729,COLHEITA CANA MECANIZADA,53,PRODUTIVA,0.0108,4051,2,302 - FRT COLHEITA MECANIZADA ITT,3.22,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
307,4,ITUMBIARA,46155,99999,2021-10-29T09:30:34.0000000,2021-10-29T09:32:36.0000000,630,CARREG CANA COLHIDA  NO TRANSBORDO,53,PRODUTIVA,0.0339,4277,21,401 - FRT COLHEITA MECANIZADA ITB,4.84,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
308,3,ITUIUTABA,36303,550498,2021-10-29T09:31:33.0000000,2021-10-29T09:32:34.0000000,632,DESLOC CARREG TRANSB CARREADOR,53,PRODUTIVA,0.0169,4250,3,303 - FRT COLHEITA MECANIZADA ITT,8.72,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
309,6,TROPICAL,6941,150848,2021-10-29T09:31:36.0000000,2021-10-29T09:32:33.0000000,729,COLHEITA CANA MECANIZADA,53,PRODUTIVA,0.0158,4019,605,605 - FRT COLHEITA MECANIZADA TRP,5.41,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
310,3,ITUIUTABA,36279,550059,2021-10-29T09:32:29.0000000,2021-10-29T09:32:32.0000000,729,COLHEITA CANA MECANIZADA,53,PRODUTIVA,0.0008,4051,2,302 - FRT COLHEITA MECANIZADA ITT,7.18,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
311,3,ITUIUTABA,36279,550059,2021-10-29T09:31:59.0000000,2021-10-29T09:32:29.0000000,729,COLHEITA CANA MECANIZADA,53,PRODUTIVA,0.0083,4051,2,302 - FRT COLHEITA MECANIZADA ITT,6.71,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
312,4,ITUMBIARA,46443,18496,2021-10-29T09:30:23.0000000,2021-10-29T09:32:22.0000000,729,COLHEITA CANA MECANIZADA,53,PRODUTIVA,0.0331,4277,21,401 - FRT COLHEITA MECANIZADA ITB,4.46,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
313,3,ITUIUTABA,36309,550057,2021-10-29T09:32:04.0000000,2021-10-29T09:32:09.0000000,632,DESLOC CARREG TRANSB CARREADOR,53,PRODUTIVA,0.0014,4051,2,302 - FRT COLHEITA MECANIZADA ITT,13.45,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
314,3,ITUIUTABA,36270,550855,2021-10-29T09:31:45.0000000,2021-10-29T09:32:09.0000000,630,CARREG CANA COLHIDA  NO TRANSBORDO,53,PRODUTIVA,0.0067,4051,2,302 - FRT COLHEITA MECANIZADA ITT,6.76,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
315,3,ITUIUTABA,36271,10135,2021-10-29T09:32:05.0000000,2021-10-29T09:32:07.0000000,1055,MANOBRA,53,PRODUTIVA,0.0006,4250,3,303 - FRT COLHEITA MECANIZADA ITT,0.0,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
316,3,ITUIUTABA,36271,10135,2021-10-29T09:27:27.0000000,2021-10-29T09:32:05.0000000,1055,MANOBRA,53,PRODUTIVA,0.0772,4250,3,303 - FRT COLHEITA MECANIZADA ITT,0.71,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
317,3,ITUIUTABA,36309,550057,2021-10-29T09:27:01.0000000,2021-10-29T09:32:04.0000000,630,CARREG CANA COLHIDA  NO TRANSBORDO,53,PRODUTIVA,0.0842,4051,2,302 - FRT COLHEITA MECANIZADA ITT,6.81,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
318,3,ITUIUTABA,36279,550059,2021-10-29T09:31:34.0000000,2021-10-29T09:31:59.0000000,729,COLHEITA CANA MECANIZADA,53,PRODUTIVA,0.0069,4051,2,302 - FRT COLHEITA MECANIZADA ITT,6.53,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
319,3,ITUIUTABA,36301,550989,2021-10-29T09:26:50.0000000,2021-10-29T09:31:59.0000000,729,COLHEITA CANA MECANIZADA,53,PRODUTIVA,0.0858,4051,2,302 - FRT COLHEITA MECANIZADA ITT,6.39,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
320,3,ITUIUTABA,36317,550985,2021-10-29T09:31:26.0000000,2021-10-29T09:31:53.0000000,630,CARREG CANA COLHIDA  NO TRANSBORDO,53,PRODUTIVA,0.0075,4051,2,302 - FRT COLHEITA MECANIZADA ITT,7.5,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
321,6,TROPICAL,63962,99999,2021-10-29T09:30:50.0000000,2021-10-29T09:31:52.0000000,632,DESLOC CARREG TRANSB CARREADOR,53,PRODUTIVA,0.0172,4201,606,606 - FRT COLHEITA  MECANIZADA TRP,8.9,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
322,3,ITUIUTABA,36310,550115,2021-10-29T09:22:29.0000000,2021-10-29T09:31:50.0000000,632,DESLOC CARREG TRANSB CARREADOR,53,PRODUTIVA,0.1558,4250,3,303 - FRT COLHEITA MECANIZADA ITT,17.86,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
323,6,TROPICAL,63892,99999,2021-10-29T09:29:37.0000000,2021-10-29T09:31:50.0000000,630,CARREG CANA COLHIDA  NO TRANSBORDO,53,PRODUTIVA,0.0369,4019,605,605 - FRT COLHEITA MECANIZADA TRP,7.34,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
324,3,ITUIUTABA,36291,550192,2021-10-29T09:30:50.0000000,2021-10-29T09:31:46.0000000,630,CARREG CANA COLHIDA  NO TRANSBORDO,53,PRODUTIVA,0.0156,4051,2,302 - FRT COLHEITA MECANIZADA ITT,7.27,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
325,3,ITUIUTABA,36270,550855,2021-10-29T09:31:24.0000000,2021-10-29T09:31:45.0000000,630,CARREG CANA COLHIDA  NO TRANSBORDO,53,PRODUTIVA,0.0058,4051,2,302 - FRT COLHEITA MECANIZADA ITT,6.73,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
326,3,ITUIUTABA,36313,32112,2021-10-29T09:31:05.0000000,2021-10-29T09:31:41.0000000,630,CARREG CANA COLHIDA  NO TRANSBORDO,53,PRODUTIVA,0.01,4113,1,301 - FRT COLHEITA MECANIZADA ITT,5.85,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
327,4,ITUMBIARA,46166,33841,2021-10-29T09:30:01.0000000,2021-10-29T09:31:38.0000000,803,CHUVA/VENTO/UMIDADE/TEMPERATURA,50,INAPTIDAO,0.0269,4277,21,401 - FRT COLHEITA MECANIZADA ITB,0.0,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
328,6,TROPICAL,6941,150848,2021-10-29T09:29:26.0000000,2021-10-29T09:31:36.0000000,729,COLHEITA CANA MECANIZADA,53,PRODUTIVA,0.0361,4019,605,605 - FRT COLHEITA MECANIZADA TRP,7.38,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
329,3,ITUIUTABA,36273,35550,2021-10-29T09:30:36.0000000,2021-10-29T09:31:35.0000000,729,COLHEITA CANA MECANIZADA,53,PRODUTIVA,0.0164,4051,2,302 - FRT COLHEITA MECANIZADA ITT,0.71,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
330,3,ITUIUTABA,36279,550059,2021-10-29T09:31:14.0000000,2021-10-29T09:31:34.0000000,729,COLHEITA CANA MECANIZADA,53,PRODUTIVA,0.0056,4051,2,302 - FRT COLHEITA MECANIZADA ITT,6.86,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
331,3,ITUIUTABA,36303,550498,2021-10-29T09:09:05.0000000,2021-10-29T09:31:33.0000000,630,CARREG CANA COLHIDA  NO TRANSBORDO,53,PRODUTIVA,0.3744,4250,3,303 - FRT COLHEITA MECANIZADA ITT,5.92,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
332,3,ITUIUTABA,36330,20727,2021-10-29T09:30:55.0000000,2021-10-29T09:31:30.0000000,729,COLHEITA CANA MECANIZADA,53,PRODUTIVA,0.0097,4113,1,301 - FRT COLHEITA MECANIZADA ITT,4.09,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
333,3,ITUIUTABA,36317,550985,2021-10-29T09:30:38.0000000,2021-10-29T09:31:26.0000000,632,DESLOC CARREG TRANSB CARREADOR,53,PRODUTIVA,0.0133,4051,2,302 - FRT COLHEITA MECANIZADA ITT,7.0,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
334,3,ITUIUTABA,36270,550855,2021-10-29T09:31:16.0000000,2021-10-29T09:31:24.0000000,630,CARREG CANA COLHIDA  NO TRANSBORDO,53,PRODUTIVA,0.0022,4051,2,302 - FRT COLHEITA MECANIZADA ITT,6.64,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
335,3,ITUIUTABA,36270,550855,2021-10-29T09:31:01.0000000,2021-10-29T09:31:16.0000000,630,CARREG CANA COLHIDA  NO TRANSBORDO,53,PRODUTIVA,0.0042,4051,2,302 - FRT COLHEITA MECANIZADA ITT,6.74,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
336,3,ITUIUTABA,36279,550059,2021-10-29T09:31:05.0000000,2021-10-29T09:31:14.0000000,729,COLHEITA CANA MECANIZADA,53,PRODUTIVA,0.0025,4051,2,302 - FRT COLHEITA MECANIZADA ITT,6.94,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
337,3,ITUIUTABA,36313,32112,2021-10-29T09:25:44.0000000,2021-10-29T09:31:05.0000000,630,CARREG CANA COLHIDA  NO TRANSBORDO,53,PRODUTIVA,0.0892,4113,1,301 - FRT COLHEITA MECANIZADA ITT,7.35,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
338,3,ITUIUTABA,36279,550059,2021-10-29T09:30:51.0000000,2021-10-29T09:31:05.0000000,729,COLHEITA CANA MECANIZADA,53,PRODUTIVA,0.0039,4051,2,302 - FRT COLHEITA MECANIZADA ITT,6.73,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
339,4,ITUMBIARA,46164,35083,2021-10-29T09:29:28.0000000,2021-10-29T09:31:03.0000000,803,CHUVA/VENTO/UMIDADE/TEMPERATURA,50,INAPTIDAO,0.0264,4277,21,401 - FRT COLHEITA MECANIZADA ITB,0.0,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
340,3,ITUIUTABA,36270,550855,2021-10-29T09:30:18.0000000,2021-10-29T09:31:01.0000000,630,CARREG CANA COLHIDA  NO TRANSBORDO,53,PRODUTIVA,0.0119,4051,2,302 - FRT COLHEITA MECANIZADA ITT,6.76,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
341,6,TROPICAL,63375,99999,2021-10-29T09:26:10.0000000,2021-10-29T09:31:00.0000000,633,DESLOC VAZIO TRANSB CARREADOR,53,PRODUTIVA,0.0806,4201,606,606 - FRT COLHEITA  MECANIZADA TRP,10.49,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
342,6,TROPICAL,6930,32170,2021-10-29T09:30:36.0000000,2021-10-29T09:30:59.0000000,729,COLHEITA CANA MECANIZADA,53,PRODUTIVA,0.0064,4201,606,606 - FRT COLHEITA  MECANIZADA TRP,2.36,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
343,3,ITUIUTABA,36330,20727,2021-10-29T09:25:33.0000000,2021-10-29T09:30:55.0000000,729,COLHEITA CANA MECANIZADA,53,PRODUTIVA,0.0894,4113,1,301 - FRT COLHEITA MECANIZADA ITT,7.44,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
344,3,ITUIUTABA,36279,550059,2021-10-29T09:30:07.0000000,2021-10-29T09:30:51.0000000,729,COLHEITA CANA MECANIZADA,53,PRODUTIVA,0.0122,4051,2,302 - FRT COLHEITA MECANIZADA ITT,6.65,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
345,6,TROPICAL,63962,99999,2021-10-29T09:27:37.0000000,2021-10-29T09:30:50.0000000,630,CARREG CANA COLHIDA  NO TRANSBORDO,53,PRODUTIVA,0.0536,4201,606,606 - FRT COLHEITA  MECANIZADA TRP,5.6,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
346,3,ITUIUTABA,36291,550192,2021-10-29T09:28:28.0000000,2021-10-29T09:30:50.0000000,630,CARREG CANA COLHIDA  NO TRANSBORDO,53,PRODUTIVA,0.0394,4051,2,302 - FRT COLHEITA MECANIZADA ITT,6.6,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
347,4,ITUMBIARA,46437,20774,2021-10-29T09:00:24.0000000,2021-10-29T09:30:47.0000000,803,CHUVA/VENTO/UMIDADE/TEMPERATURA,50,INAPTIDAO,0.5064,4277,21,401 - FRT COLHEITA MECANIZADA ITB,0.0,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
348,3,ITUIUTABA,36269,550509,2021-10-29T09:30:14.0000000,2021-10-29T09:30:43.0000000,834,FALTA DE APONTAMENTO,6051,PERDIDA,0.0081,4250,3,303 - FRT COLHEITA MECANIZADA ITT,0.0,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
349,3,ITUIUTABA,36317,550985,2021-10-29T09:29:37.0000000,2021-10-29T09:30:38.0000000,632,DESLOC CARREG TRANSB CARREADOR,53,PRODUTIVA,0.0169,4051,2,302 - FRT COLHEITA MECANIZADA ITT,8.05,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
350,3,ITUIUTABA,36273,35550,2021-10-29T09:28:19.0000000,2021-10-29T09:30:36.0000000,729,COLHEITA CANA MECANIZADA,53,PRODUTIVA,0.0381,4051,2,302 - FRT COLHEITA MECANIZADA ITT,6.6,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
351,6,TROPICAL,6930,32170,2021-10-29T09:27:26.0000000,2021-10-29T09:30:36.0000000,729,COLHEITA CANA MECANIZADA,53,PRODUTIVA,0.0528,4201,606,606 - FRT COLHEITA  MECANIZADA TRP,5.28,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
352,3,ITUIUTABA,36226,551055,2021-10-29T09:28:59.0000000,2021-10-29T09:30:34.0000000,886,AGUARDANDO COLHEDORA PARADA,6051,PERDIDA,0.0264,4051,2,302 - FRT COLHEITA MECANIZADA ITT,0.0,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
353,4,ITUMBIARA,46155,99999,2021-10-29T09:29:12.0000000,2021-10-29T09:30:34.0000000,632,DESLOC CARREG TRANSB CARREADOR,53,PRODUTIVA,0.0228,4277,21,401 - FRT COLHEITA MECANIZADA ITB,9.31,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
354,3,ITUIUTABA,46436,30824,2021-10-29T09:29:23.0000000,2021-10-29T09:30:31.0000000,1055,MANOBRA,53,PRODUTIVA,0.0189,4051,2,302 - FRT COLHEITA MECANIZADA ITT,8.48,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
355,3,ITUIUTABA,36315,18142,2021-10-29T09:30:23.0000000,2021-10-29T09:30:25.0000000,865,FILA UNICA TRANSBORDO,6051,PERDIDA,0.0006,4113,1,301 - FRT COLHEITA MECANIZADA ITT,0.0,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
356,6,TROPICAL,6843,31753,2021-10-29T09:30:20.0000000,2021-10-29T09:30:24.0000000,803,CHUVA/VENTO/UMIDADE/TEMPERATURA,50,INAPTIDAO,0.0011,4201,606,606 - FRT COLHEITA  MECANIZADA TRP,0.0,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
357,3,ITUIUTABA,36315,18142,2021-10-29T09:30:05.0000000,2021-10-29T09:30:23.0000000,865,FILA UNICA TRANSBORDO,6051,PERDIDA,0.005,4113,1,301 - FRT COLHEITA MECANIZADA ITT,0.0,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
358,4,ITUMBIARA,46443,18496,2021-10-29T09:27:57.0000000,2021-10-29T09:30:23.0000000,1055,MANOBRA,53,PRODUTIVA,0.0406,4277,21,401 - FRT COLHEITA MECANIZADA ITB,2.36,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
359,6,TROPICAL,6843,31753,2021-10-29T09:30:15.0000000,2021-10-29T09:30:20.0000000,803,CHUVA/VENTO/UMIDADE/TEMPERATURA,50,INAPTIDAO,0.0014,4201,606,606 - FRT COLHEITA  MECANIZADA TRP,0.0,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
360,3,ITUIUTABA,36270,550855,2021-10-29T09:30:00.0000000,2021-10-29T09:30:18.0000000,630,CARREG CANA COLHIDA  NO TRANSBORDO,53,PRODUTIVA,0.005,4051,2,302 - FRT COLHEITA MECANIZADA ITT,6.51,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
361,6,TROPICAL,6843,31753,2021-10-29T09:30:03.0000000,2021-10-29T09:30:15.0000000,803,CHUVA/VENTO/UMIDADE/TEMPERATURA,50,INAPTIDAO,0.0033,4201,606,606 - FRT COLHEITA  MECANIZADA TRP,0.0,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
362,3,ITUIUTABA,36269,550509,2021-10-29T09:28:15.0000000,2021-10-29T09:30:14.0000000,632,DESLOC CARREG TRANSB CARREADOR,53,PRODUTIVA,0.0331,4250,3,303 - FRT COLHEITA MECANIZADA ITT,6.33,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
